title_id,title,language,category,registration_year
T02520,Ranchi Herald,Gujarati,Bulletin,2009
T02521,Ranchi Indian Express,Marathi,Newspaper,2011
T02522,Ranchi Jagran,English,Magazine,2002
T02523,Ranchi Kesari,Kannada,Bulletin,2000
T02524,Ranchi News,Kannada,Bulletin,2004
T02525,Ranchi Patrika,Gujarati,Periodical,2015
T02526,Ranchi Post,Malayalam,Periodical,2024
T02527,Ranchi Prabhat,Tamil,Magazine,2024
T02528,Ranchi Prakash,Hindi,Bulletin,2021
T02529,Ranchi Pratidin Sandhya,Marathi,Magazine,2023
T02530,Ranchi Samachar,English,Journal,2012
T02531,Ranchi Sandesh,Malayalam,Newspaper,2000
T02532,Ranchi Sandhya,Bengali,Newspaper,2021
T02533,Ranchi The Hindu,Punjabi,Newspaper,2010
T02534,Ranchi Times,Kannada,Newspaper,2003
T02535,Ranchi Tribune,Malayalam,Digest,2023
T02536,Ranchi Vartha,Bengali,Newspaper,2018
T02537,Ranchi Vichar,Bengali,Digest,2006
T02538,Rashtriya Awaaz,Tamil,Magazine,2006
T02539,Rashtriya Awaaz Bulletin,Bengali,Periodical,2017
T02540,Rashtriya Awaaz Daily,Tamil,Journal,2021
T02541,Rashtriya Awaaz Journal,Hindi,Periodical,2004
T02542,Rashtriya Awaaz Live,Marathi,Periodical,2003
T02543,Rashtriya Awaaz Monthly,English,Bulletin,2017
T02544,Rashtriya Awaaz Report,Malayalam,Newspaper,2006
T02545,Rashtriya Awaaz Today,Malayalam,Periodical,2017
T02546,Rashtriya Awaaz Update,Tamil,Periodical,2004
T02547,Rashtriya Awaaz Weekly,Bengali,Bulletin,2007
T02548,Rashtriya Bhaskar,Marathi,Newspaper,2009
T02549,Rashtriya Bhaskar Bulletin,Punjabi,Periodical,2017
T02550,Rashtriya Bhaskar Daily,Kannada,Newspaper,2004
T02551,Rashtriya Bhaskar Journal,English,Journal,2021
T02552,Rashtriya Bhaskar Live,English,Newspaper,2012
T02553,Rashtriya Bhaskar Monthly,English,Newspaper,2013
T02554,Rashtriya Bhaskar Report,Telugu,Magazine,2022
T02555,Rashtriya Bhaskar Today,Punjabi,Bulletin,2020
T02556,Rashtriya Bhaskar Update,Kannada,Bulletin,2011
T02557,Rashtriya Bhaskar Weekly,Bengali,Periodical,2006
T02558,Rashtriya Dainik Namaskar,Urdu,Bulletin,2002
T02559,Rashtriya Dainik Namaskar Bulletin,Kannada,Bulletin,2004
T02560,Rashtriya Dainik Namaskar Daily,Hindi,Digest,2014
T02561,Rashtriya Dainik Namaskar Journal,Hindi,Journal,2009
T02562,Rashtriya Dainik Namaskar Live,Urdu,Digest,2022
T02563,Rashtriya Dainik Namaskar Monthly,Kannada,Journal,2007
T02564,Rashtriya Dainik Namaskar Report,Gujarati,Magazine,2019
T02565,Rashtriya Dainik Namaskar Today,Bengali,Periodical,2012
T02566,Rashtriya Dainik Namaskar Update,Marathi,Digest,2021
T02567,Rashtriya Dainik Namaskar Weekly,Tamil,Periodical,2014
T02568,Rashtriya Darpan,Kannada,Newspaper,2002
T02569,Rashtriya Darpan Bulletin,Kannada,Newspaper,2011
T02570,Rashtriya Darpan Daily,Kannada,Journal,2005
T02571,Rashtriya Darpan Journal,Bengali,Periodical,2019
T02572,Rashtriya Darpan Live,Punjabi,Magazine,2016
T02573,Rashtriya Darpan Monthly,Hindi,Journal,2022
T02574,Rashtriya Darpan Report,Hindi,Periodical,2017
T02575,Rashtriya Darpan Today,Urdu,Newspaper,2009
T02576,Rashtriya Darpan Update,Malayalam,Journal,2012
T02577,Rashtriya Darpan Weekly,Punjabi,Journal,2007
T02578,Rashtriya Express,Punjabi,Magazine,2017
T02579,Rashtriya Express Bulletin,Marathi,Journal,2012
T02580,Rashtriya Express Daily,Hindi,Periodical,2006
T02581,Rashtriya Express Journal,Punjabi,Journal,2013
T02582,Rashtriya Express Live,Punjabi,Periodical,2017
T02583,Rashtriya Express Monthly,Gujarati,Magazine,2021
T02584,Rashtriya Express Report,Urdu,Newspaper,2023
T02585,Rashtriya Express Today,Punjabi,Journal,2003
T02586,Rashtriya Express Update,Punjabi,Bulletin,2014
T02587,Rashtriya Express Weekly,Tamil,Bulletin,2003
T02588,Rashtriya Herald,Kannada,Magazine,2009
T02589,Rashtriya Herald Bulletin,Telugu,Newspaper,2019
T02590,Rashtriya Herald Daily,Hindi,Digest,2019
T02591,Rashtriya Herald Journal,Telugu,Periodical,2015
T02592,Rashtriya Herald Live,Urdu,Digest,2001
T02593,Rashtriya Herald Monthly,Hindi,Magazine,2004
T02594,Rashtriya Herald Report,Punjabi,Digest,2000
T02595,Rashtriya Herald Today,Marathi,Digest,2004
T02596,Rashtriya Herald Update,Kannada,Bulletin,2009
T02597,Rashtriya Herald Weekly,Telugu,Bulletin,2018
T02598,Rashtriya Indian Express,Kannada,Magazine,2006
T02599,Rashtriya Indian Express Bulletin,Urdu,Periodical,2009
T02600,Rashtriya Indian Express Daily,Punjabi,Digest,2009
T02601,Rashtriya Indian Express Journal,Telugu,Digest,2011
T02602,Rashtriya Indian Express Live,Hindi,Bulletin,2000
T02603,Rashtriya Indian Express Monthly,Punjabi,Bulletin,2012
T02604,Rashtriya Indian Express Report,Marathi,Periodical,2001
T02605,Rashtriya Indian Express Today,Tamil,Bulletin,2001
T02606,Rashtriya Indian Express Update,English,Digest,2017
T02607,Rashtriya Indian Express Weekly,Tamil,Newspaper,2009
T02608,Rashtriya Jagran,English,Magazine,2013
T02609,Rashtriya Jagran Bulletin,Punjabi,Journal,2020
T02610,Rashtriya Jagran Daily,Tamil,Digest,2012
T02611,Rashtriya Jagran Journal,Telugu,Journal,2013
T02612,Rashtriya Jagran Live,Malayalam,Magazine,2021
T02613,Rashtriya Jagran Monthly,Marathi,Journal,2004
T02614,Rashtriya Jagran Report,Gujarati,Bulletin,2012
T02615,Rashtriya Jagran Today,Tamil,Journal,2004
T02616,Rashtriya Jagran Update,Bengali,Digest,2004
T02617,Rashtriya Jagran Weekly,Marathi,Newspaper,2002
T02618,Rashtriya Kesari,Urdu,Newspaper,2004
T02619,Rashtriya Kesari Bulletin,Kannada,Digest,2013
T02620,Rashtriya Kesari Daily,Marathi,Newspaper,2004
T02621,Rashtriya Kesari Journal,Urdu,Journal,2014
T02622,Rashtriya Kesari Live,Punjabi,Journal,2019
T02623,Rashtriya Kesari Monthly,Marathi,Journal,2016
T02624,Rashtriya Kesari Report,Telugu,Bulletin,2014
T02625,Rashtriya Kesari Today,Telugu,Periodical,2007
T02626,Rashtriya Kesari Update,Marathi,Journal,2019
T02627,Rashtriya Kesari Weekly,English,Bulletin,2015
T02628,Rashtriya News,Gujarati,Digest,2016
T02629,Rashtriya News Bulletin,Bengali,Journal,2017
T02630,Rashtriya News Daily,Punjabi,Periodical,2001
T02631,Rashtriya News Journal,English,Bulletin,2015
T02632,Rashtriya News Live,Tamil,Newspaper,2018
T02633,Rashtriya News Monthly,Kannada,Digest,2002
T02634,Rashtriya News Report,Marathi,Digest,2023
T02635,Rashtriya News Today,Malayalam,Periodical,2014
T02636,Rashtriya News Update,Malayalam,Newspaper,2016
T02637,Rashtriya News Weekly,Punjabi,Newspaper,2007
T02638,Rashtriya Patrika,Kannada,Digest,2023
T02639,Rashtriya Patrika Bulletin,Urdu,Digest,2002
T02640,Rashtriya Patrika Daily,Urdu,Digest,2017
T02641,Rashtriya Patrika Journal,Punjabi,Periodical,2019
T02642,Rashtriya Patrika Live,English,Periodical,2017
T02643,Rashtriya Patrika Monthly,English,Journal,2014
T02644,Rashtriya Patrika Report,Malayalam,Journal,2018
T02645,Rashtriya Patrika Today,Tamil,Journal,2011
T02646,Rashtriya Patrika Update,Bengali,Periodical,2005
T02647,Rashtriya Patrika Weekly,English,Digest,2019
T02648,Rashtriya Post,Bengali,Digest,2018
T02649,Rashtriya Post Bulletin,Bengali,Newspaper,2020
T02650,Rashtriya Post Daily,Kannada,Bulletin,2005
T02651,Rashtriya Post Journal,Punjabi,Newspaper,2021
T02652,Rashtriya Post Live,Bengali,Digest,2019
T02653,Rashtriya Post Monthly,English,Periodical,2015
T02654,Rashtriya Post Report,Hindi,Magazine,2016
T02655,Rashtriya Post Today,Hindi,Periodical,2008
T02656,Rashtriya Post Update,Marathi,Bulletin,2008
T02657,Rashtriya Post Weekly,Bengali,Periodical,2000
T02658,Rashtriya Prabhat,Hindi,Bulletin,2005
T02659,Rashtriya Prabhat Bulletin,Punjabi,Digest,2004
T02660,Rashtriya Prabhat Daily,Urdu,Journal,2011
T02661,Rashtriya Prabhat Journal,Marathi,Periodical,2022
T02662,Rashtriya Prabhat Live,Gujarati,Journal,2005
T02663,Rashtriya Prabhat Monthly,Malayalam,Newspaper,2010
T02664,Rashtriya Prabhat Report,Hindi,Magazine,2019
T02665,Rashtriya Prabhat Today,Marathi,Journal,2024
T02666,Rashtriya Prabhat Update,Telugu,Journal,2007
T02667,Rashtriya Prabhat Weekly,Urdu,Journal,2023
T02668,Rashtriya Prakash,Urdu,Magazine,2006
T02669,Rashtriya Prakash Bulletin,Punjabi,Digest,2011
T02670,Rashtriya Prakash Daily,English,Digest,2008
T02671,Rashtriya Prakash Journal,Hindi,Newspaper,2005
T02672,Rashtriya Prakash Live,Kannada,Journal,2015
T02673,Rashtriya Prakash Monthly,Bengali,Journal,2023
T02674,Rashtriya Prakash Report,Malayalam,Magazine,2012
T02675,Rashtriya Prakash Today,Urdu,Digest,2012
T02676,Rashtriya Prakash Update,Kannada,Periodical,2004
T02677,Rashtriya Prakash Weekly,Malayalam,Journal,2000
T02678,Rashtriya Pratidin Sandhya,Bengali,Journal,2012
T02679,Rashtriya Pratidin Sandhya Bulletin,Urdu,Periodical,2016
T02680,Rashtriya Pratidin Sandhya Daily,Urdu,Newspaper,2003
T02681,Rashtriya Pratidin Sandhya Journal,Malayalam,Digest,2011
T02682,Rashtriya Pratidin Sandhya Live,Telugu,Bulletin,2020
T02683,Rashtriya Pratidin Sandhya Monthly,Bengali,Periodical,2008
T02684,Rashtriya Pratidin Sandhya Report,Bengali,Newspaper,2008
T02685,Rashtriya Pratidin Sandhya Today,Urdu,Bulletin,2012
T02686,Rashtriya Pratidin Sandhya Update,Kannada,Digest,2023
T02687,Rashtriya Pratidin Sandhya Weekly,Gujarati,Digest,2021
T02688,Rashtriya Samachar,Punjabi,Magazine,2016
T02689,Rashtriya Samachar Bulletin,Tamil,Digest,2022
T02690,Rashtriya Samachar Daily,Marathi,Periodical,2017
T02691,Rashtriya Samachar Journal,English,Digest,2000
T02692,Rashtriya Samachar Live,Hindi,Newspaper,2013
T02693,Rashtriya Samachar Monthly,Hindi,Bulletin,2003
T02694,Rashtriya Samachar Report,Urdu,Journal,2011
T02695,Rashtriya Samachar Today,Gujarati,Digest,2009
T02696,Rashtriya Samachar Update,Bengali,Magazine,2001
T02697,Rashtriya Samachar Weekly,English,Bulletin,2002
T02698,Rashtriya Sandesh,English,Bulletin,2021
T02699,Rashtriya Sandesh Bulletin,Gujarati,Bulletin,2020
T02700,Rashtriya Sandesh Daily,Hindi,Digest,2003
T02701,Rashtriya Sandesh Journal,Hindi,Bulletin,2004
T02702,Rashtriya Sandesh Live,Telugu,Digest,2024
T02703,Rashtriya Sandesh Monthly,Urdu,Bulletin,2005
T02704,Rashtriya Sandesh Report,Hindi,Digest,2005
T02705,Rashtriya Sandesh Today,Bengali,Periodical,2014
T02706,Rashtriya Sandesh Update,Urdu,Newspaper,2020
T02707,Rashtriya Sandesh Weekly,Kannada,Periodical,2024
T02708,Rashtriya Sandhya,Telugu,Digest,2021
T02709,Rashtriya Sandhya Bulletin,Tamil,Periodical,2005
T02710,Rashtriya Sandhya Daily,Hindi,Periodical,2024
T02711,Rashtriya Sandhya Journal,English,Journal,2012
T02712,Rashtriya Sandhya Live,Tamil,Newspaper,2008
T02713,Rashtriya Sandhya Monthly,Bengali,Magazine,2014
T02714,Rashtriya Sandhya Report,Hindi,Journal,2006
T02715,Rashtriya Sandhya Today,Punjabi,Journal,2005
T02716,Rashtriya Sandhya Update,Urdu,Journal,2003
T02717,Rashtriya Sandhya Weekly,Marathi,Bulletin,2024
T02718,Rashtriya The Hindu,Telugu,Magazine,2019
T02719,Rashtriya The Hindu Bulletin,Urdu,Newspaper,2014
T02720,Rashtriya The Hindu Daily,Bengali,Newspaper,2001
T02721,Rashtriya The Hindu Journal,Hindi,Newspaper,2018
T02722,Rashtriya The Hindu Live,Bengali,Journal,2000
T02723,Rashtriya The Hindu Monthly,Kannada,Magazine,2020
T02724,Rashtriya The Hindu Report,Urdu,Newspaper,2001
T02725,Rashtriya The Hindu Today,Urdu,Journal,2008
T02726,Rashtriya The Hindu Update,Marathi,Digest,2010
T02727,Rashtriya The Hindu Weekly,Telugu,Bulletin,2000
T02728,Rashtriya Times,Malayalam,Digest,2024
T02729,Rashtriya Times Bulletin,Kannada,Journal,2013
T02730,Rashtriya Times Daily,Telugu,Digest,2024
T02731,Rashtriya Times Journal,Hindi,Bulletin,2007
T02732,Rashtriya Times Live,English,Journal,2022
T02733,Rashtriya Times Monthly,Kannada,Newspaper,2018
T02734,Rashtriya Times Report,Malayalam,Periodical,2010
T02735,Rashtriya Times Today,Urdu,Periodical,2012
T02736,Rashtriya Times Update,English,Digest,2020
T02737,Rashtriya Times Weekly,Hindi,Periodical,2017
T02738,Rashtriya Tribune,Tamil,Newspaper,2014
T02739,Rashtriya Tribune Bulletin,Bengali,Digest,2006
T02740,Rashtriya Tribune Daily,Marathi,Bulletin,2001
T02741,Rashtriya Tribune Journal,Telugu,Digest,2006
T02742,Rashtriya Tribune Live,Bengali,Digest,2012
T02743,Rashtriya Tribune Monthly,Hindi,Digest,2022
T02744,Rashtriya Tribune Report,Tamil,Journal,2002
T02745,Rashtriya Tribune Today,Urdu,Journal,2023
T02746,Rashtriya Tribune Update,Gujarati,Magazine,2001
T02747,Rashtriya Tribune Weekly,Gujarati,Newspaper,2023
T02748,Rashtriya Vartha,Punjabi,Magazine,2015
T02749,Rashtriya Vartha Bulletin,Telugu,Newspaper,2017
T02750,Rashtriya Vartha Daily,Urdu,Periodical,2015
T02751,Rashtriya Vartha Journal,Malayalam,Journal,2000
T02752,Rashtriya Vartha Live,English,Periodical,2001
T02753,Rashtriya Vartha Monthly,Tamil,Digest,2001
T02754,Rashtriya Vartha Report,Telugu,Newspaper,2006
T02755,Rashtriya Vartha Today,Urdu,Digest,2016
T02756,Rashtriya Vartha Update,Kannada,Digest,2017
T02757,Rashtriya Vartha Weekly,Marathi,Digest,2018
T02758,Rashtriya Vichar,Gujarati,Newspaper,2001
T02759,Rashtriya Vichar Bulletin,Marathi,Journal,2020
T02760,Rashtriya Vichar Daily,English,Journal,2019
T02761,Rashtriya Vichar Journal,English,Magazine,2022
T02762,Rashtriya Vichar Live,Urdu,Magazine,2000
T02763,Rashtriya Vichar Monthly,Marathi,Digest,2001
T02764,Rashtriya Vichar Report,Bengali,Newspaper,2014
T02765,Rashtriya Vichar Today,Punjabi,Magazine,2018
T02766,Rashtriya Vichar Update,Hindi,Newspaper,2003
T02767,Rashtriya Vichar Weekly,Kannada,Bulletin,2019
T02768,Samachar,Gujarati,Newspaper,2006
T02769,Samachar Bulletin,Telugu,Periodical,2023
T02770,Samachar Daily,Urdu,Journal,2010
T02771,Samachar Journal,Hindi,Digest,2018
T02772,Samachar Live,Malayalam,Magazine,2010
T02773,Samachar Monthly,Gujarati,Newspaper,2018
T02774,Samachar Report,Marathi,Periodical,2002
T02775,Samachar Today,Hindi,Periodical,2004
T02776,Samachar Update,Telugu,Magazine,2022
T02777,Samachar Weekly,Tamil,Bulletin,2005
T02778,Sandesh,Kannada,Magazine,2018
T02779,Sandesh Bulletin,English,Magazine,2003
T02780,Sandesh Daily,Urdu,Bulletin,2012
T02781,Sandesh Journal,Marathi,Newspaper,2015
T02782,Sandesh Live,Hindi,Newspaper,2000
T02783,Sandesh Monthly,Marathi,Newspaper,2022
T02784,Sandesh Report,Urdu,Bulletin,2009
T02785,Sandesh Today,Telugu,Digest,2024
T02786,Sandesh Update,Kannada,Digest,2004
T02787,Sandesh Weekly,Gujarati,Magazine,2020
T02788,Sandhya,Bengali,Bulletin,2014
T02789,Sandhya Bulletin,Telugu,Magazine,2005
T02790,Sandhya Daily,Punjabi,Digest,2001
T02791,Sandhya Journal,Punjabi,Magazine,2022
T02792,Sandhya Live,Kannada,Bulletin,2002
T02793,Sandhya Monthly,Urdu,Periodical,2011
T02794,Sandhya Report,Telugu,Newspaper,2017
T02795,Sandhya Today,Gujarati,Magazine,2003
T02796,Sandhya Update,Malayalam,Newspaper,2019
T02797,Sandhya Weekly,Tamil,Bulletin,2016
T02798,The Awaaz,Gujarati,Journal,2024
T02799,The Awaaz Bulletin,Urdu,Digest,2006
T02800,The Awaaz Daily,Bengali,Newspaper,2006
T02801,The Awaaz Journal,Hindi,Magazine,2021
T02802,The Awaaz Live,Kannada,Journal,2005
T02803,The Awaaz Monthly,Marathi,Digest,2001
T02804,The Awaaz Report,English,Digest,2011
T02805,The Awaaz Today,Bengali,Magazine,2013
T02806,The Awaaz Update,Bengali,Periodical,2019
T02807,The Awaaz Weekly,Kannada,Newspaper,2003
T02808,The Bhaskar,English,Bulletin,2005
T02809,The Bhaskar Bulletin,Marathi,Newspaper,2015
T02810,The Bhaskar Daily,Malayalam,Newspaper,2002
T02811,The Bhaskar Journal,Gujarati,Digest,2014
T02812,The Bhaskar Live,Punjabi,Bulletin,2010
T02813,The Bhaskar Monthly,Telugu,Magazine,2023
T02814,The Bhaskar Report,Urdu,Periodical,2007
T02815,The Bhaskar Today,Hindi,Periodical,2007
T02816,The Bhaskar Update,Hindi,Magazine,2023
T02817,The Bhaskar Weekly,Telugu,Magazine,2012
T02818,The Dainik Namaskar,Gujarati,Newspaper,2015
T02819,The Dainik Namaskar Bulletin,Punjabi,Journal,2001
T02820,The Dainik Namaskar Daily,Telugu,Magazine,2006
T02821,The Dainik Namaskar Journal,Punjabi,Journal,2005
T02822,The Dainik Namaskar Live,Telugu,Periodical,2004
T02823,The Dainik Namaskar Monthly,Kannada,Digest,2006
T02824,The Dainik Namaskar Report,Urdu,Periodical,2008
T02825,The Dainik Namaskar Today,Gujarati,Periodical,2004
T02826,The Dainik Namaskar Update,English,Digest,2018
T02827,The Dainik Namaskar Weekly,English,Periodical,2004
T02828,The Darpan,Hindi,Journal,2014
T02829,The Darpan Bulletin,Telugu,Magazine,2024
T02830,The Darpan Daily,Tamil,Magazine,2009
T02831,The Darpan Journal,Punjabi,Magazine,2020
T02832,The Darpan Live,Punjabi,Magazine,2018
T02833,The Darpan Monthly,Malayalam,Magazine,2002
T02834,The Darpan Report,Telugu,Bulletin,2015
T02835,The Darpan Today,Gujarati,Bulletin,2015
T02836,The Darpan Update,Kannada,Periodical,2000
T02837,The Darpan Weekly,Telugu,Digest,2007
T02838,The Express,Gujarati,Periodical,2013
T02839,The Express Bulletin,Punjabi,Magazine,2018
T02840,The Express Daily,Marathi,Bulletin,2000
T02841,The Express Journal,Telugu,Newspaper,2001
T02842,The Express Live,Kannada,Digest,2024
T02843,The Express Monthly,Malayalam,Newspaper,2013
T02844,The Express Report,Malayalam,Journal,2015
T02845,The Express Today,Hindi,Journal,2015
T02846,The Express Update,Gujarati,Newspaper,2017
T02847,The Express Weekly,English,Digest,2023
T02848,The Herald,Telugu,Magazine,2004
T02849,The Herald Bulletin,Tamil,Periodical,2007
T02850,The Herald Daily,Urdu,Newspaper,2000
T02851,The Herald Journal,Kannada,Digest,2009
T02852,The Herald Live,Marathi,Digest,2014
T02853,The Herald Monthly,Punjabi,Digest,2018
T02854,The Herald Report,English,Journal,2014
T02855,The Herald Today,Marathi,Digest,2012
T02856,The Herald Update,Marathi,Periodical,2020
T02857,The Herald Weekly,Kannada,Digest,2020
T02858,The Hindu,English,Digest,2002
T02859,The Hindu Bulletin,Telugu,Digest,2010
T02860,The Hindu Daily,Malayalam,Newspaper,2009
T02861,The Hindu Journal,Telugu,Periodical,2022
T02862,The Hindu Live,Punjabi,Bulletin,2018
T02863,The Hindu Monthly,Gujarati,Digest,2002
T02864,The Hindu Report,Punjabi,Periodical,2023
T02865,The Hindu Today,English,Bulletin,2021
T02866,The Hindu Update,Tamil,Newspaper,2003
T02867,The Hindu Weekly,Telugu,Periodical,2014
T02868,The Indian Express,Punjabi,Newspaper,2011
T02869,The Indian Express Bulletin,Tamil,Magazine,2020
T02870,The Indian Express Daily,Malayalam,Digest,2002
T02871,The Indian Express Journal,Malayalam,Digest,2024
T02872,The Indian Express Live,Gujarati,Magazine,2010
T02873,The Indian Express Monthly,Gujarati,Bulletin,2003
T02874,The Indian Express Report,Urdu,Journal,2023
T02875,The Indian Express Today,Punjabi,Digest,2006
T02876,The Indian Express Update,Gujarati,Periodical,2011
T02877,The Indian Express Weekly,Bengali,Bulletin,2021
T02878,The Jagran,Telugu,Periodical,2001
T02879,The Jagran Bulletin,Hindi,Periodical,2011
T02880,The Jagran Daily,Kannada,Journal,2016
T02881,The Jagran Journal,Malayalam,Newspaper,2015
T02882,The Jagran Live,Malayalam,Digest,2017
T02883,The Jagran Monthly,Bengali,Journal,2019
T02884,The Jagran Report,Tamil,Digest,2022
T02885,The Jagran Today,Hindi,Magazine,2014
T02886,The Jagran Update,Hindi,Newspaper,2012
T02887,The Jagran Weekly,Marathi,Periodical,2002
T02888,The Kesari,Hindi,Magazine,2008
T02889,The Kesari Bulletin,Hindi,Digest,2004
T02890,The Kesari Daily,Kannada,Magazine,2006
T02891,The Kesari Journal,Malayalam,Digest,2000
T02892,The Kesari Live,Bengali,Journal,2021
T02893,The Kesari Monthly,Malayalam,Magazine,2015
T02894,The Kesari Report,Tamil,Journal,2014
T02895,The Kesari Today,Urdu,Newspaper,2009
T02896,The Kesari Update,Gujarati,Newspaper,2000
T02897,The Kesari Weekly,Gujarati,Bulletin,2020
T02898,The News,Tamil,Journal,2018
T02899,The News Bulletin,Tamil,Digest,2020
T02900,The News Daily,Tamil,Journal,2018
T02901,The News Journal,Urdu,Digest,2016
T02902,The News Live,Malayalam,Journal,2014
T02903,The News Monthly,Bengali,Bulletin,2004
T02904,The News Report,Bengali,Magazine,2008
T02905,The News Today,Gujarati,Journal,2011
T02906,The News Update,Bengali,Newspaper,2004
T02907,The News Weekly,Tamil,Periodical,2014
T02908,The Patrika,Marathi,Bulletin,2005
T02909,The Patrika Bulletin,Malayalam,Periodical,2005
T02910,The Patrika Daily,Marathi,Digest,2022
T02911,The Patrika Journal,Urdu,Magazine,2005
T02912,The Patrika Live,Gujarati,Newspaper,2001
T02913,The Patrika Monthly,Tamil,Bulletin,2004
T02914,The Patrika Report,Kannada,Periodical,2011
T02915,The Patrika Today,Marathi,Magazine,2017
T02916,The Patrika Update,English,Digest,2010
T02917,The Patrika Weekly,Tamil,Magazine,2011
T02918,The Post,Kannada,Bulletin,2005
T02919,The Post Bulletin,Malayalam,Periodical,2003
T02920,The Post Daily,English,Journal,2015
T02921,The Post Journal,Marathi,Journal,2010
T02922,The Post Live,Marathi,Newspaper,2023
T02923,The Post Monthly,Malayalam,Bulletin,2010
T02924,The Post Report,Urdu,Digest,2009
T02925,The Post Today,Kannada,Periodical,2024
T02926,The Post Update,Punjabi,Digest,2004
T02927,The Post Weekly,Punjabi,Digest,2014
T02928,The Prabhat,Tamil,Digest,2003
T02929,The Prabhat Bulletin,Kannada,Newspaper,2004
T02930,The Prabhat Daily,Urdu,Bulletin,2003
T02931,The Prabhat Journal,Bengali,Newspaper,2012
T02932,The Prabhat Live,Punjabi,Magazine,2014
T02933,The Prabhat Monthly,Tamil,Newspaper,2010
T02934,The Prabhat Report,English,Bulletin,2020
T02935,The Prabhat Today,Gujarati,Bulletin,2016
T02936,The Prabhat Update,Gujarati,Periodical,2006
T02937,The Prabhat Weekly,English,Newspaper,2017
T02938,The Prakash,Kannada,Digest,2021
T02939,The Prakash Bulletin,Hindi,Bulletin,2012
T02940,The Prakash Daily,Gujarati,Journal,2010
T02941,The Prakash Journal,Punjabi,Bulletin,2016
T02942,The Prakash Live,English,Digest,2011
T02943,The Prakash Monthly,Telugu,Magazine,2022
T02944,The Prakash Report,Telugu,Periodical,2012
T02945,The Prakash Today,Tamil,Newspaper,2009
T02946,The Prakash Update,Tamil,Periodical,2009
T02947,The Prakash Weekly,Kannada,Bulletin,2002
T02948,The Pratidin Sandhya,Gujarati,Digest,2014
T02949,The Pratidin Sandhya Bulletin,Telugu,Journal,2009
T02950,The Pratidin Sandhya Daily,Marathi,Digest,2013
T02951,The Pratidin Sandhya Journal,Telugu,Magazine,2018
T02952,The Pratidin Sandhya Live,Punjabi,Newspaper,2004
T02953,The Pratidin Sandhya Monthly,Gujarati,Periodical,2015
T02954,The Pratidin Sandhya Report,Malayalam,Periodical,2002
T02955,The Pratidin Sandhya Today,Punjabi,Journal,2002
T02956,The Pratidin Sandhya Update,English,Journal,2020
T02957,The Pratidin Sandhya Weekly,Bengali,Journal,2005
T02958,The Samachar,Malayalam,Journal,2022
T02959,The Samachar Bulletin,Punjabi,Magazine,2006
T02960,The Samachar Daily,Marathi,Journal,2009
T02961,The Samachar Journal,Malayalam,Journal,2001
T02962,The Samachar Live,Bengali,Bulletin,2009
T02963,The Samachar Monthly,Kannada,Bulletin,2023
T02964,The Samachar Report,Kannada,Magazine,2000
T02965,The Samachar Today,English,Magazine,2008
T02966,The Samachar Update,Bengali,Digest,2020
T02967,The Samachar Weekly,Kannada,Newspaper,2020
T02968,The Sandesh,Urdu,Periodical,2013
T02969,The Sandesh Bulletin,Marathi,Journal,2022
T02970,The Sandesh Daily,Urdu,Magazine,2000
T02971,The Sandesh Journal,Hindi,Periodical,2015
T02972,The Sandesh Live,Hindi,Bulletin,2023
T02973,The Sandesh Monthly,Tamil,Bulletin,2015
T02974,The Sandesh Report,Punjabi,Journal,2008
T02975,The Sandesh Today,Urdu,Digest,2015
T02976,The Sandesh Update,Hindi,Periodical,2016
T02977,The Sandesh Weekly,Punjabi,Newspaper,2008
T02978,The Sandhya,Marathi,Bulletin,2001
T02979,The Sandhya Bulletin,Marathi,Periodical,2014
T02980,The Sandhya Daily,Marathi,Periodical,2005
T02981,The Sandhya Journal,English,Periodical,2011
T02982,The Sandhya Live,Telugu,Digest,2011
T02983,The Sandhya Monthly,English,Periodical,2009
T02984,The Sandhya Report,Malayalam,Digest,2002
T02985,The Sandhya Today,Malayalam,Magazine,2024
T02986,The Sandhya Update,Urdu,Magazine,2024
T02987,The Sandhya Weekly,Hindi,Bulletin,2024
T02988,The The Hindu,Marathi,Bulletin,2010
T02989,The The Hindu Bulletin,Tamil,Digest,2009
T02990,The The Hindu Daily,Bengali,Digest,2022
T02991,The The Hindu Journal,Tamil,Newspaper,2017
T02992,The The Hindu Live,Punjabi,Periodical,2004
T02993,The The Hindu Monthly,English,Magazine,2016
T02994,The The Hindu Report,Bengali,Periodical,2024
T02995,The The Hindu Today,Kannada,Journal,2010
T02996,The The Hindu Update,Marathi,Newspaper,2006
T02997,The The Hindu Weekly,Marathi,Bulletin,2007
T02998,The Times,Gujarati,Bulletin,2019
T02999,The Times Bulletin,Malayalam,Bulletin,2022
T03000,The Times Daily,Malayalam,Digest,2024
T03001,The Times Journal,Hindi,Journal,2014
T03002,The Times Live,Hindi,Newspaper,2004
T03003,The Times Monthly,English,Journal,2011
T03004,The Times Report,Bengali,Digest,2011
T03005,The Times Today,Marathi,Journal,2019
T03006,The Times Update,Malayalam,Periodical,2005
T03007,The Times Weekly,Bengali,Newspaper,2023
T03008,The Tribune,Hindi,Magazine,2004
T03009,The Tribune Bulletin,Marathi,Digest,2007
T03010,The Tribune Daily,Bengali,Magazine,2006
T03011,The Tribune Journal,Marathi,Newspaper,2013
